-12.09125475,28.65831843,5
-11.60456274,26.94096601,5
-11.14828897,22.86225403,5
-10.69201521,18.56887299,5
-10.3878327,14.0608229,5
-10.08365019,9.552772809,5
-9.809885932,5.903398927,5
-9.505703422,0.53667263,5
-9.140684411,-4.830053667,5
-8.866920152,-8.908765653,5
-8.410646388,-14.70483005,5
-7.954372624,-18.13953488,5
-7.52851711,-20.50089445,5
-6.768060837,-20.50089445,5
-5.825095057,-20.50089445,5
-5.034220532,-19.64221825,5
-4.30418251,-17.06618962,5
-3.543726236,-12.98747764,5
-3.178707224,-10.19677996,5
-2.752851711,-5.903398927,5
-2.266159696,0.322003578,5
-1.931558935,8.264758497,5
-1.688212928,14.490161,5
-1.414448669,19.21288014,5
-1.140684411,23.72093023,5
-0.745247148,27.58497317,5
-0.258555133,30.80500894,5
0.349809886,32.95169946,5
0.988593156,33.59570662,5
1.657794677,34.45438283,5
2.844106464,34.88372093,5
3.969581749,34.23971377,5
5.91634981,33.81037567,5
6.920152091,33.81037567,5
8.684410646,34.23971377,5
9.840304183,34.23971377,5
10.69201521,33.59570662,5
11.30038023,31.66368515,5
12,28.87298748,5
-11.84790875,-53.7745975,0
-10.81368821,-52.91592129,0
-9.931558935,-50.98389982,0
-9.140684411,-47.11985689,0
-8.532319392,-43.47048301,0
-7.771863118,-39.60644007,0
-7.102661597,-36.17173524,0
-6.098859316,-34.45438283,0
-5.155893536,-34.88372093,0
-4.486692015,-38.31842576,0
-3.847908745,-41.96779964,0
-3.148288973,-45.18783542,0
-2.539923954,-49.91055456,0
-1.718631179,-54.6332737,0
-0.501901141,-54.6332737,0
1.505703422,-54.6332737,0
2.874524715,-53.13059034,0
3.391634981,-48.62254025,0
3.908745247,-44.32915921,0
4.456273764,-38.53309481,0
4.790874525,-34.88372093,0
5.429657795,-32.09302326,0
6.007604563,-31.019678,0
6.585551331,-30.80500894,0
7.19391635,-35.52772809,0
7.52851711,-40.03577818,0
7.83269962,-43.68515206,0
8.258555133,-47.11985689,0
8.653992395,-50.12522361,0
9.079847909,-51.62790698,0
10.08365019,-52.48658318,0
11.39163498,-53.7745975,0
11.9391635,-53.7745975,0
11.90874525,-57.42397138,0
10.87452471,-57.42397138,0
9.079847909,-56.56529517,0
8.106463878,-55.06261181,0
7.650190114,-48.19320215,0
6.524714829,-36.60107335,0
6.007604563,-36.60107335,0
5.155893536,-38.31842576,0
4.608365019,-46.26118068,0
3.908745247,-50.12522361,0
3.117870722,-55.70661896,0
0.501901141,-60.21466905,0
-1.596958175,-60.64400716,0
-2.965779468,-57.85330948,0
-4,-51.84257603,0
-4.608365019,-47.11985689,0
-5.581749049,-41.32379249,0
-6.737642586,-41.75313059,0
-8.045627376,-47.76386404,0
-9.262357414,-52.91592129,0
-11.23954373,-57.42397138,0
-10.20532319,-55.70661896,0
-11.81749049,-63.86404293,0
-10.87452471,-63.86404293,0
-9.870722433,-61.28801431,0
-9.049429658,-58.49731664,0
-7.954372624,-54.6332737,0
-7.285171103,-48.62254025,0
-6.55513308,-46.26118068,0
-5.673003802,-47.11985689,0
-5.338403042,-49.05187835,0
-5.034220532,-52.05724508,0
-3.847908745,-58.71198569,0
-2.965779468,-60,0
-2.174904943,-66.65474061,0
0.16730038,-66.65474061,0
1.049429658,-66.65474061,0
2.570342205,-65.7960644,0
4.425855513,-58.71198569,0
4.760456274,-53.98926655,0
5.825095057,-48.62254025,0
6.494296578,-48.19320215,0
7.498098859,-58.92665474,0
10.20532319,-65.58139535,0
11.57414449,-65.58139535,0
8.197718631,-65.58139535,0
5.885931559,-60.4293381,0
4.395437262,-65.3667263,0
6.372623574,-55.27728086,0
6.585551331,-64.72271914,0
2.174904943,-59.35599284,0
-5.125475285,-59.5706619,0
-6.494296578,-51.84257603,0
-7.072243346,-57.63864043,0
-5.673003802,-57.63864043,0
-8.532319392,-68.80143113,0
-11.17870722,-68.15742397,0
-9.901140684,-68.15742397,0
-8.745247148,-62.79069767,0
-7.984790875,-62.57602862,0
-7.072243346,-62.57602862,0
-5.764258555,-62.79069767,0
-4.152091255,-66.01073345,0
-3.269961977,-66.01073345,0
-6.403041825,-66.44007156,0
-7.254752852,-69.01610018,0
-4.851711027,-68.58676208,0
-10.2661597,-73.52415027,0
-11.60456274,-73.30948122,0
-0.684410646,-69.01610018,0
-0.80608365,-64.07871199,0
-1.657794677,-69.66010733,0
-4.030418251,-72.23613596,0
-6.494296578,-75.02683363,0
-5.794676806,-70.30411449,0
-2.296577947,-74.16815742,0
-0.106463878,-74.16815742,0
1.44486692,-73.09481216,0
3.513307985,-73.09481216,0
5.003802281,-71.37745975,0
6.55513308,-71.37745975,0
8.136882129,-71.37745975,0
9.931558935,-72.88014311,0
10.87452471,-72.88014311,0
11.33079848,-72.88014311,0
11.36121673,-81.25223614,0
9.505703422,-78.24686941,0
7.771863118,-78.24686941,0
5.703422053,-78.24686941,0
4.212927757,-78.24686941,0
1.74904943,-79.74955277,0
3.178707224,-74.59749553,0
-0.380228137,-81.89624329,0
-2.874524715,-79.96422182,0
-4.882129278,-78.67620751,0
-6.098859316,-76.9588551,0
-9.079847909,-76.9588551,0
-10.90494297,-78.24686941,0
-11.02661597,-81.89624329,0
-9.657794677,-81.89624329,0
-8.288973384,-82.11091234,0
-7.923954373,-74.16815742,0
-6.007604563,-84.68694097,0
-7.011406844,-82.11091234,0
-4.97338403,-82.11091234,0
-3.969581749,-82.11091234,0
-2.114068441,-82.3255814,0
-0.80608365,-77.3881932,0
1.171102662,-82.3255814,0
3.269961977,-83.82826476,0
5.368821293,-83.82826476,0
6.646387833,-82.54025045,0
7.650190114,-82.7549195,0
9.688212928,-83.39892665,0
11.54372624,-83.39892665,0
8.501901141,-84.47227191,0
-8.80608365,-84.04293381,0
-10.23574144,-84.04293381,0
-11.72623574,-84.47227191,0
-7.680608365,-85.11627907,0
-4.699619772,-86.18962433,0
-1.901140684,-86.18962433,0
-0.775665399,-85.54561717,0
1.11026616,-85.54561717,0
2.904942966,-86.18962433,0
4.425855513,-86.18962433,0
6.007604563,-86.18962433,0
11.75665399,34.23971377,0
10.57034221,35.31305903,0
9.414448669,37.03041145,0
8.045627376,36.38640429,0
6.220532319,36.8157424,0
4.547528517,37.03041145,0
3.330798479,36.17173524,0
2.3878327,36.8157424,0
1.323193916,37.88908766,0
0.532319392,38.96243292,0
-0.562737643,35.52772809,0
-1.262357414,30.16100179,0
-1.992395437,22.00357782,0
-2.3878327,14.0608229,0
-2.600760456,6.33273703,0
-3.269961977,1.180679785,0
-4.486692015,-6.118067979,0
-5.27756654,-10.84078712,0
-6.220532319,-11.48479428,0
-7.133079848,-8.264758497,0
-8.015209125,-2.039355993,0
-8.775665399,5.688729875,0
-9.596958175,15.34883721,0
-10.53992395,24.36493739,0
-11.17870722,30.80500894,0
-11.75665399,34.45438283,0
-11.72623574,40.89445438,0
-10.81368821,35.74239714,0
-9.292775665,25.6529517,0
-8.897338403,17.92486583,0
-7.650190114,9.123434705,0
-6.798479087,0.751341682,0
-5.733840304,0.751341682,0
-3.878326996,3.97137746,0
-3.209125475,18.99821109,0
-2.72243346,28.65831843,0
-1.901140684,35.09838998,0
-0.775665399,45.18783542,0
0.16730038,45.18783542,0
1.992395437,45.18783542,0
4.790874525,48.62254025,0
6.190114068,46.69051878,0
7.437262357,46.69051878,0
8.988593156,45.40250447,0
10.14448669,44.97316637,0
11.75665399,41.32379249,0
10.75285171,42.18246869,0
11.57414449,49.69588551,0
9.44486692,52.27191413,0
6.524714829,52.27191413,0
4.395437262,55.70661896,0
3.178707224,55.06261181,0
3.209125475,47.54919499,0
1.140684411,56.13595707,0
1.049429658,49.26654741,0
-0.866920152,50.12522361,0
-2.570342205,46.04651163,0
-3.604562738,35.95706619,0
-4.243346008,26.72629696,0
-5.125475285,15.77817531,0
-6.159695817,11.27012522,0
-8.319391635,27.37030411,0
-10.02281369,40.03577818,0
-11.45247148,49.91055456,0
-8.775665399,43.0411449,0
-7.19391635,32.73703041,0
-5.673003802,24.36493739,0
-6.798479087,23.07692308,0
-5.034220532,32.73703041,0
-8.228136882,23.50626118,0
-6.55513308,44.75849732,0
-8.410646388,39.60644007,0
-9.688212928,50.33989267,0
-10.90494297,55.70661896,0
-7.984790875,45.18783542,0
-6.25095057,37.6744186,0
-5.034220532,41.96779964,0
-3.847908745,48.19320215,0
-1.840304183,58.71198569,0
-0.988593156,58.71198569,0
3.209125475,63.86404293,0
6.159695817,61.71735242,0
8.228136882,57.85330948,0
8.197718631,51.62790698,0
10.5095057,53.7745975,0
10.96577947,58.71198569,0
9.353612167,59.78533095,0
7.650190114,63.43470483,0
5.794676806,63.43470483,0
4.425855513,64.93738819,0
1.262357414,64.50805009,0
-0.775665399,64.50805009,0
-3.057034221,57.85330948,0
-5.125475285,55.27728086,0
-6.524714829,53.98926655,0
-7.52851711,52.91592129,0
-9.596958175,57.85330948,0
-11.05703422,64.29338104,0
-11.45247148,72.66547406,0
-11.51330798,78.67620751,0
-11.26996198,83.82826476,0
-10.41825095,83.39892665,0
-10.3269962,76.9588551,0
-9.992395437,66.44007156,0
-9.657794677,73.30948122,0
-9.353612167,80.82289803,0
-8.410646388,84.25760286,0
-8.410646388,74.59749553,0
-9.049429658,57.85330948,0
-8.562737643,66.2254025,0
-8.441064639,55.70661896,0
-8.288973384,56.35062612,0
-6.950570342,63.43470483,0
-7.619771863,74.81216458,0
-7.52851711,82.11091234,0
-6.768060837,82.11091234,0
-6.737642586,78.24686941,0
-6.585551331,68.80143113,0
-6.038022814,63.64937388,0
-4.851711027,63.64937388,0
-5.733840304,71.37745975,0
-5.642585551,76.9588551,0
-5.27756654,82.54025045,0
-4.091254753,80.60822898,0
-4.486692015,76.74418605,0
-4.456273764,67.51341682,0
-3.391634981,66.2254025,0
-2.296577947,66.2254025,0
-2.874524715,74.81216458,0
-2.692015209,81.25223614,0
-1.384030418,81.25223614,0
-1.44486692,75.67084079,0
-1.931558935,69.66010733,0
-0.106463878,68.80143113,0
0.045627376,77.81753131,0
1.292775665,81.68157424,0
1.262357414,74.81216458,0
1.079847909,70.08944544,0
-0.319391635,84.47227191,0
3.330798479,71.37745975,0
2.235741445,78.24686941,0
2.235741445,84.04293381,0
4.182509506,81.89624329,0
4.33460076,72.88014311,0
6.403041825,72.23613596,0
7.041825095,79.74955277,0
9.140684411,80.82289803,0
10.2661597,81.89624329,0
11.02661597,81.89624329,0
12.0608365,72.02146691,0
10.99619772,66.86940966,0
9.627376426,63.86404293,0
7.893536122,71.80679785,0
9.840304183,73.52415027,0
11.11787072,73.52415027,0
8.228136882,72.45080501,0
4.425855513,79.10554562,0
5.642585551,79.10554562,0
5.490494297,73.09481216,0
3.543726236,83.39892665,0
2.661596958,66.86940966,0
1.809885932,71.37745975,0
1.901140684,55.27728086,0
1.992395437,59.78533095,0
-0.288973384,57.85330948,0
-4.152091255,55.06261181,0
7.19391635,56.56529517,0
5.551330798,56.13595707,0
-4.97338403,6.976744186,0
-5.885931559,-5.259391771,0
6.55513308,-43.47048301,0
8.197718631,42.82647585,0
6.55513308,42.18246869,0
5.064638783,42.18246869,0
3.543726236,42.6118068,0
2.418250951,42.6118068,0
1.019011407,42.6118068,0
-0.228136882,42.6118068,0
-1.019011407,39.82110912,0
-1.992395437,42.82647585,0
-2.752851711,32.95169946,0
-3.543726236,10.84078712,0
-4.091254753,13.84615385,0
-4.456273764,-0.107334526,0
-6.220532319,4.615384615,0
-7.680608365,4.830053667,0
-7.346007605,14.27549195,0
-8.258555133,14.27549195,0
-10.4486692,35.09838998,0
-9.718631179,34.66905188,0
